user_id,syatem_time,wall_clock,system_time,blanks,avg_memory,language,compiler_version,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,max_RAM,user_time
meta,0.00,-,-,4,-,C++,-,47,-,127,-,-,-1,0,-,-,-,-,-
AISarkin,0.00,-,-,5,-,C++,-,55,-,127,-,-,-1,0,-,-,-,-,-
SlowCoder,0.00,-,-,18,-,C++,-,67,-,127,-,-,-1,0,-,-,-,-,-
Alastair,0.00,0.00,0.00,1,0,Python,2.7,15,0,0,0,0,2,0,0,0,-,6172,0.00
FKint,0.00,-,-,2,-,C++,-,38,-,127,-,-,-1,0,-,-,-,-,-
KennyCz,0.00,0.01,0.00,7,0,Python,2.7,19,0,0,0,0,0,0,0,0,-,6756,0.00
gorod,0.00,0.00,0.00,4,0,Python,2.7,20,0,0,0,0,0,0,0,0,-,6428,0.00
cwj,3.10,-,-,1,-,C++,-,45,-,127,-,-,-1,0,-,-,-,-,-
psir,0.00,-,-,8,-,C++,-,57,-,127,-,-,-1,0,-,-,-,-,-
snake13,0.00,-,-,4,-,C++,-,30,-,127,-,-,-1,0,-,-,-,-,-
tcliu,0.00,0.05,0.00,2,0,java,-,3,0,1,0,0,1,14,64,0,-,21320,0.04
JulianK,0.00,0.05,0.00,1,0,java,-,39,0,0,0,0,1,0,64,0,-,21260,0.04
lulu2184,-,-,-,5,-,C++,-,34,-,127,-,-,-1,0,-,-,-,-,-
Mattis,0.00,0.06,0.00,14,0,java,-,66,0,0,0,0,0,1,64,0,-,21556,0.04
dmad,0.00,0.01,0.00,1,0,Python,2.7,14,0,0,0,0,0,0,0,0,-,6404,0.00
Matjaz,0.00,0.00,0.00,6,0,Python,2.7,21,0,0,0,0,0,0,0,0,-,6464,0.00
nuip,0.00,-,-,3,-,C++,-,67,-,127,-,-,-1,5,-,-,-,-,-
osoken,0.00,0.00,0.00,7,0,Python,2.7,21,0,0,0,0,0,1,0,0,-,6312,0.00
SsnL,0.00,0.01,0.00,4,0,Python,3.5,20,0,1,0,0,2,0,0,0,-,7180,0.00
apetri,0.00,0.01,0.00,15,0,Python,2.7,20,0,0,0,0,0,7,0,0,-,6368,0.00
victorlly,-,-,-,3,-,C++,-,43,-,127,-,-,-1,15,-,-,-,-,-
lezebulon,0.00,0.00,0.00,7,0,Python,2.7,17,0,0,0,0,0,0,0,0,-,6516,0.00
fredldh,-,-,-,0,-,C++,-,19,-,127,-,-,-1,0,-,-,-,-,-
dyx404514,0.03,-,-,1,-,C++,-,41,-,127,-,-,-1,0,-,-,-,-,-
Rulle,0.00,0.00,0.00,8,0,Python,2.7,18,0,0,0,0,0,0,0,0,-,6476,0.00
ivov,-,-,-,2,-,C++,-,74,-,127,-,-,-1,0,-,-,-,-,-
MGalc,-,-,-,19,-,C++,-,118,-,127,-,-,-1,2,-,-,-,-,-
Pedrohso,0.00,-,-,3,-,C++,-,25,-,127,-,-,-1,0,-,-,-,-,-
mzhq,0.00,-,-,3,-,C++,-,35,-,127,-,-,-1,0,-,-,-,-,-
Jingplusplus,0.00,-,-,14,-,C++,-,46,-,127,-,-,-1,0,-,-,-,-,-
haxxpop,0.00,-,-,0,-,C++,-,35,-,127,-,-,-1,0,-,-,-,-,-
chEEtah,0.00,-,-,6,-,C++,-,51,-,127,-,-,-1,0,-,-,-,-,-
qazokm,0.00,0.00,0.00,12,0,Python,2.7,22,0,0,0,0,2,0,0,0,-,6228,0.00
gabrielbdry,0.00,-,-,5,-,C++,-,41,-,127,-,-,-1,0,-,-,-,-,-
AlexandruValeanu,-,-,-,399,-,C++,-,1142,-,127,-,-,-1,25,-,-,-,-,-
Efi136,0.00,0.00,0.00,3,0,Python,2.7,26,0,0,0,0,0,4,8,0,-,6340,0.00
pedrosorio,0.00,0.00,0.00,2,0,Python,2.7,15,0,0,0,0,0,0,0,0,-,6472,0.00
Kawazoe,-,-,-,7,-,C++,-,73,-,127,-,-,-1,2,-,-,-,-,-
CiZei,0.00,0.00,0.00,7,0,Python,2.7,26,0,0,0,0,0,1,0,0,-,6560,0.00
PiffNP,0.00,-,-,0,-,C++,-,34,-,127,-,-,-1,0,-,-,-,-,-
sukunrt,0.00,-,-,9,-,C++,-,37,-,127,-,-,-1,0,-,-,-,-,-
davidje13,0.00,-,-,9,-,C++,-,51,-,127,-,-,-1,2,-,-,-,-,-
TwL,0.00,0.09,0.00,8,0,java,-,49,0,0,0,0,0,0,64,0,-,24764,0.07
BryceSandlund,0.00,-,-,12,-,C++,-,39,-,127,-,-,-1,0,-,-,-,-,-
ukikagi,0.00,0.00,0.00,8,0,Python,2.7,24,0,0,0,0,0,3,0,0,-,7068,0.00
ody42,0.00,0.00,0.00,11,0,Python,2.7,26,0,0,0,0,0,1,0,0,-,6576,0.00
areke,0.00,-,-,5,-,C++,-,51,-,127,-,-,-1,5,-,-,-,-,-
wfe2016,0.00,-,-,15,-,C++,-,59,-,127,-,-,-1,0,-,-,-,-,-
Kirhog,0.00,0.05,0.00,19,0,java,-,77,0,0,0,0,1,5,64,0,-,21408,0.03
xjcl,0.00,0.00,0.00,18,0,Python,3.5,21,0,1,0,0,2,18,0,0,-,7220,0.00
Tigvarts,0.00,-,-,3,-,C++,-,51,-,127,-,-,-1,0,-,-,-,-,-
XiaoZhuZhu,0.00,-,-,4,-,C++,-,113,-,127,-,-,-1,7,-,-,-,-,-
KoStYaYaTsOk,-,-,-,9,-,C++,-,54,-,127,-,-,-1,0,-,-,-,-,-
nhnpro,0.00,0.04,0.00,22,0,java,-,111,0,0,0,0,1,0,64,0,-,21480,0.04
Abgnegplt,0.00,-,-,8,-,C++,-,49,-,127,-,-,-1,0,-,-,-,-,-
monyone,0.01,0.06,0.00,18,0,java,-,61,0,0,0,0,0,0,64,0,-,23636,0.06
pkwv,0.00,-,-,5,-,C++,-,72,-,127,-,-,-1,2,-,-,-,-,-
1ed,0.00,0.05,0.00,15,0,java,-,79,0,0,0,0,1,8,64,0,-,21404,0.04
chagrin,0.00,0.09,0.00,4,0,java,-,33,0,0,0,0,0,0,64,0,-,25488,0.09
Magr95,0.00,-,-,1,-,C++,-,33,-,127,-,-,-1,9,-,-,-,-,-
hec,0.00,-,-,7,-,C++,-,38,-,127,-,-,-1,0,-,-,-,-,-
dongockhanh1997,0.00,-,-,1,-,C++,-,25,-,127,-,-,-1,0,-,-,-,-,-
dzhu,0.00,-,-,3,-,C,-,41,-,127,-,-,-1,0,-,-,-,-,-
calfcamel7,0.00,-,-,0,-,C++,-,42,-,127,-,-,-1,9,-,-,-,-,-
Kongas,0.00,-,-,5,-,C++,-,32,-,127,-,-,-1,0,-,-,-,-,-
araver,0.00,0.04,0.00,13,0,java,-,60,0,0,0,0,0,1,72,0,-,21768,0.04
sulan,0.00,0.01,0.00,3,0,Python,2.7,17,0,0,0,0,0,0,0,0,-,6636,0.00
RalphFurmaniak,0.00,0.00,0.00,0,0,Python,2.7,12,0,0,0,0,0,0,0,0,-,6564,0.00
GeneralOneill,0.00,0.00,0.00,3,0,Python,2.7,23,0,0,0,0,0,0,0,0,-,6416,0.00
martins,0.00,0.04,0.00,0,0,java,-,34,0,1,0,0,1,3,64,0,-,21524,0.04
spura,0.00,-,-,15,-,C#,-,67,-,1,-,-,-1,3,-,-,-,-,-
TehMillhouse,0.00,0.00,0.00,2,0,Python,2.7,14,0,0,0,0,0,2,0,0,-,6392,0.00
Bekmyrat,0.00,-,-,16,-,C++,-,55,-,127,-,-,-1,6,-,-,-,-,-
AndreySergunin,3.35,-,-,2,-,C++,-,44,-,127,-,-,-1,0,-,-,-,-,-
robertv,-,-,-,6,-,C++,-,53,-,127,-,-,-1,1,-,-,-,-,-
xylo,0.00,-,-,2,-,C,-,33,-,127,-,-,-1,0,-,-,-,-,-
tenderestfawn,0.00,-,-,11,-,C++,-,42,-,127,-,-,-1,0,-,-,-,-,-
JasonLee,0.00,-,-,3,-,C++,-,44,-,127,-,-,-1,9,-,-,-,-,-
Eric94,0.00,-,-,9,-,C++,-,43,-,127,-,-,-1,0,-,-,-,-,-
julian,0.00,0.00,0.00,26,0,Python,2.7,57,0,0,0,0,0,6,8,0,-,6396,0.00
Vasyl,0.00,-,-,10,-,C++,-,69,-,127,-,-,-1,1,-,-,-,-,-
tommek,0.00,-,-,7,-,C++,-,45,-,127,-,-,-1,0,-,-,-,-,-
greencis,0.00,-,-,4,-,C++,-,32,-,127,-,-,-1,2,-,-,-,-,-
fk2000,0.00,-,-,0,-,C++,-,48,-,127,-,-,-1,0,-,-,-,-,-
Mos,-,-,-,4,-,C++,-,47,-,127,-,-,-1,0,-,-,-,-,-
Ranmocy,0.00,0.01,0.00,2,0,Python,2.7,20,0,0,0,0,0,0,8,0,-,6328,0.00
VjiaoBlack,0.00,-,-,15,-,C++,-,32,-,127,-,-,-1,0,-,-,-,-,-
kto0613,0.00,-,-,5,-,C++,-,32,-,127,-,-,-1,0,-,-,-,-,-
gulshan1994,0.00,-,-,2,-,C++,-,49,-,127,-,-,-1,2,-,-,-,-,-
jbaldus,0.00,-,-,11,-,C++,-,56,-,127,-,-,-1,0,-,-,-,-,-
Bayesian,0.00,0.01,0.00,3,0,Python,2.7,16,0,0,0,0,2,3,0,0,-,6124,0.00
Mods,0.00,0.05,0.00,7,0,java,-,45,0,0,0,0,1,2,64,0,-,21636,0.03
matthew99,0.00,-,-,6,-,C++,-,48,-,127,-,-,-1,0,-,-,-,-,-
Tish,0.00,0.01,0.00,10,0,Python,2.7,41,0,0,0,0,0,0,0,0,-,6636,0.00
wzkim,0.00,-,-,6,-,C++,-,49,-,127,-,-,-1,0,-,-,-,-,-
stetsyk,0.00,-,-,1,-,C++,-,35,-,127,-,-,-1,0,-,-,-,-,-
nzinov,0.00,0.01,0.00,1,0,Python,2.7,16,0,0,0,0,0,0,0,0,-,6500,0.00
ftiasch,0.00,-,-,2,-,C++,-,34,-,127,-,-,-1,0,-,-,-,-,-
ayumilong41,0.00,0.08,0.00,5,0,java,-,30,0,0,0,0,0,12,64,0,-,24292,0.07
Nihilant,0.00,0.01,0.00,5,0,Python,2.7,25,0,0,0,0,0,0,0,0,-,6508,0.00
FoxNounours,0.00,0.00,0.00,9,0,Python,2.7,24,0,0,0,0,0,2,8,0,-,6372,0.00
gkso,0.00,0.00,0.00,14,0,Python,2.7,18,0,0,0,0,0,1,0,0,-,6552,0.00
humanfy,0.00,-,-,0,-,C++,-,37,-,127,-,-,-1,0,-,-,-,-,-
liniku,0.00,-,-,1,-,C++,-,28,-,127,-,-,-1,0,-,-,-,-,-
chaoticiak,0.00,0.00,0.00,12,0,Python,3.5,49,0,1,0,0,2,13,0,0,-,7232,0.00
Umqra,0.00,-,-,5,-,C++,-,53,-,127,-,-,-1,0,-,-,-,-,-
bcmpinc,0.00,-,-,4,-,C++,-,45,-,127,-,-,-1,0,-,-,-,-,-
asundqui,0.00,-,-,3,-,C++,-,44,-,127,-,-,-1,0,-,-,-,-,-
Loci,0.00,0.00,0.00,19,0,Python,2.7,20,0,0,0,0,0,0,0,0,-,6472,0.00
thunderbird,0.00,-,-,5,-,C++,-,88,-,127,-,-,-1,2,-,-,-,-,-
theanht1,0.00,-,-,9,-,C++,-,33,-,127,-,-,-1,0,-,-,-,-,-
akoya,0.00,0.01,0.00,9,0,Python,2.7,21,0,0,0,0,0,4,8,0,-,6420,0.01
Grandrogue,0.00,-,-,12,-,C++,-,48,-,127,-,-,-1,0,-,-,-,-,-
AcrossTheSky,0.00,-,-,3,-,C++,-,100,-,127,-,-,-1,2,-,-,-,-,-
sakulasd,0.00,-,-,0,-,C++,-,34,-,127,-,-,-1,0,-,-,-,-,-
Dorel,0.00,0.01,0.00,3,0,Python,2.7,12,0,0,0,0,0,0,0,0,-,6412,0.00
ZhukovDmitry,0.00,-,-,12,-,C++,-,80,-,127,-,-,-1,2,-,-,-,-,-
tongcharlie,-,-,-,14,-,C++,-,39,-,127,-,-,-1,2,-,-,-,-,-
youknowone,0.00,0.00,0.00,2,0,Python,2.7,1,0,0,0,0,0,20,0,0,-,6436,0.00
SkyDec,0.00,-,-,2,-,C++,-,33,-,127,-,-,-1,0,-,-,-,-,-
eljdmax,0.00,0.01,0.00,20,0,Python,2.7,20,0,0,0,0,0,10,0,0,-,6368,0.00
kiddie,0.00,0.00,0.00,5,0,Python,2.7,18,0,0,0,0,2,5,0,0,-,6112,0.00
abpq,0.00,-,-,1,-,C++,-,38,-,127,-,-,-1,0,-,-,-,-,-
tjdrn,0.00,-,-,10,-,C++,-,59,-,127,-,-,-1,0,-,-,-,-,-
szd,0.00,0.04,0.00,2,0,java,-,34,0,0,0,0,1,2,64,0,-,21580,0.04
Garogolun,0.00,-,-,6,-,C,-,42,-,127,-,-,-1,0,-,-,-,-,-
LucasPereira,0.00,0.01,0.00,0,0,Python,2.7,13,0,0,0,0,0,0,0,0,-,6340,0.00
goffrie,0.00,-,-,4,-,C++,-,35,-,127,-,-,-1,0,-,-,-,-,-
BarNar5,0.00,-,-,3,-,C++,-,34,-,127,-,-,-1,0,-,-,-,-,-
lucasmelo,0.00,-,-,6,-,C++,-,44,-,127,-,-,-1,0,-,-,-,-,-
ethiery,0.01,1.78,0.00,1,0,Python,2.7,19,0,0,0,0,0,0,0,0,-,38052,1.77
Stun,0.00,-,-,6,-,C++,-,47,-,127,-,-,-1,0,-,-,-,-,-
ilovekonoka,0.00,-,-,4,-,C++,-,39,-,127,-,-,-1,0,-,-,-,-,-
VladYermakov,0.00,-,-,6,-,C++,-,31,-,127,-,-,-1,0,-,-,-,-,-
HexTree,0.00,0.00,0.00,0,0,Python,2.7,18,0,0,0,0,2,0,0,0,-,6168,0.00
Cenadar,0.00,0.02,0.00,7,0,Python,2.7,19,0,0,0,0,0,0,0,0,-,6564,0.00
MetaMon,0.01,0.05,0.01,4,0,java,-,43,0,0,0,0,1,16,64,0,-,21856,0.04
phirasit,0.00,-,-,5,-,C++,-,35,-,127,-,-,-1,0,-,-,-,-,-
bardek,0.00,-,-,4,-,C++,-,42,-,127,-,-,-1,1,-,-,-,-,-
IcePupil,0.00,0.01,0.00,0,0,Python,2.7,20,0,0,0,0,0,0,8,0,-,6344,0.00
archit09jain,-,-,-,22,-,C++,-,67,-,127,-,-,-1,2,-,-,-,-,-
noio,0.00,0.09,0.02,15,0,Python,2.7,25,0,0,0,0,0,4,8,0,-,40228,0.10
kingpig9,0.00,-,-,6,-,C++,-,51,-,127,-,-,-1,0,-,-,-,-,-
totoro97,0.00,-,-,3,-,C++,-,31,-,127,-,-,-1,0,-,-,-,-,-
Grzesiu,0.00,3.55,0.02,19,0,Python,2.7,32,0,0,0,0,0,25,19232,0,-,60316,3.33
ddirenzo,0.00,-,-,4,-,C++,-,37,-,127,-,-,-1,0,-,-,-,-,-
enriz,0.00,-,-,8,-,C++,-,58,-,127,-,-,-1,0,-,-,-,-,-
dbooth,0.00,0.00,0.00,4,0,Python,2.7,27,0,0,0,0,0,1,0,0,-,6492,0.00
nedchu,0.00,-,-,1,-,C++,-,50,-,127,-,-,-1,1,-,-,-,-,-
Seemann,0.00,-,-,6,-,C++,-,70,-,127,-,-,-1,2,-,-,-,-,-
mgv,0.00,0.01,0.00,1,0,Python,2.7,17,0,0,0,0,0,0,0,0,-,6432,0.00
RinMin,-,-,-,11,-,Python,2.7,37,-,0,-,-,1,0,-,-,-,-,-
skyvn97,0.00,-,-,0,-,C++,-,54,-,127,-,-,-1,0,-,-,-,-,-
davidlin97,0.00,0.01,0.00,3,0,Python,2.7,16,0,0,0,0,0,0,0,0,-,6388,0.00
Auster,0.00,-,-,12,-,C++,-,48,-,127,-,-,-1,0,-,-,-,-,-
matiash,-,-,-,11,-,C#,System.Numerics,51,-,1,-,-,-1,0,-,-,-,-,-
DaniJVaz,0.00,-,-,7,-,C++,-,36,-,127,-,-,-1,0,-,-,-,-,-
tasmeemreza,-,-,-,5,-,C++,-,36,-,127,-,-,-1,0,-,-,-,-,-
Amzaz,0.00,0.01,0.00,2,0,Python,2.7,18,0,0,0,0,0,0,0,0,-,6460,0.01
boryspoplawski,0.00,-,-,8,-,C++,-,57,-,127,-,-,-1,0,-,-,-,-,-
Krig,0.00,-,-,2,-,C++,-,27,-,127,-,-,-1,0,-,-,-,-,-
Elarnon,0.00,-,-,6,-,C++,-,43,-,127,-,-,-1,1,-,-,-,-,-
waterfalls,0.00,-,-,4,-,C++,-,29,-,127,-,-,-1,0,-,-,-,-,-
lkmtue,0.00,-,-,6,-,C++,-,37,-,127,-,-,-1,0,-,-,-,-,-
graf,0.00,0.01,0.00,2,0,Python,3.5,18,0,1,0,0,2,1,0,0,-,7156,0.00
sempav,0.00,-,-,4,-,C++,-,46,-,127,-,-,-1,0,-,-,-,-,-
jo4,0.00,-,-,5,-,C++,-,53,-,127,-,-,-1,0,-,-,-,-,-
ladpro98,0.00,-,-,4,-,C++,-,31,-,127,-,-,-1,1,-,-,-,-,-
ladochu,0.00,-,-,7,-,C++,-,28,-,127,-,-,-1,0,-,-,-,-,-
eemon,0.00,0.00,0.00,3,0,Python,2.7,14,0,0,0,0,0,2,0,0,-,6536,0.00
bitfort,0.00,0.00,0.00,5,0,Python,2.7,18,0,0,0,0,0,0,0,0,-,6524,0.00
gustasthegreat,0.00,0.00,0.00,1,0,Python,2.7,12,0,0,0,0,0,1,0,0,-,6696,0.00
gahl,0.00,0.00,0.00,7,0,Python,2.7,22,0,0,0,0,0,0,0,0,-,6624,0.00
skynet,0.00,-,-,3,-,C#,-,50,-,1,-,-,-1,0,-,-,-,-,-
zxytim,-,-,-,6,-,Python,2.7,14,-,0,-,-,1,6,-,-,-,-,-
dhanpath,0.00,-,-,11,-,C++,-,46,-,127,-,-,-1,0,-,-,-,-,-
JoelM,0.03,0.05,0.01,2,0,java,-,48,0,0,0,0,0,29,72,0,-,21620,0.03
jsannemo,0.00,-,-,4,-,C++,-,38,-,127,-,-,-1,0,-,-,-,-,-
bIgInNnNeR,0.00,0.01,0.00,1,0,Python,2.7,19,0,0,0,0,0,0,0,0,-,6572,0.00
Zeidren,-,-,-,2,-,C++,-,12,-,127,-,-,-1,21,-,-,-,-,-
tomascg,0.00,0.00,0.00,6,0,Python,2.7,26,0,0,0,0,0,0,8,0,-,6412,0.00
jesusdt,0.01,0.06,0.00,2,0,java,-,6,0,1,0,0,1,19,64,0,-,21436,0.04
szilard,0.00,0.05,0.00,18,0,java,-,99,0,0,0,0,1,4,64,0,-,21732,0.04
jonathanasdf,0.00,-,-,0,-,C++,-,32,-,127,-,-,-1,0,-,-,-,-,-
lyoz,0.00,-,-,1,-,C++,-,25,-,127,-,-,-1,0,-,-,-,-,-
weirdNox,0.00,-,-,11,-,C++,-,74,-,127,-,-,-1,0,-,-,-,-,-
TankEngineer,0.00,-,-,1,-,C++,-,33,-,127,-,-,-1,0,-,-,-,-,-
JGC,0.00,0.04,0.00,9,0,java,-,37,0,0,0,0,1,0,64,0,-,21176,0.04
IlyaLos,0.00,-,-,21,-,C++,-,99,-,127,-,-,-1,0,-,-,-,-,-
XingSu,0.00,0.00,0.00,2,0,Python,2.7,16,0,0,0,0,0,0,8,0,-,6520,0.00
lifeich0,0.00,-,-,2,-,C++,-,32,-,127,-,-,-1,0,-,-,-,-,-
globalpointer,0.00,-,-,4,-,C++,-,39,-,127,-,-,-1,0,-,-,-,-,-
takotakot,0.00,-,-,8,-,C++,-,40,-,127,-,-,-1,1,-,-,-,-,-
vovanhuy22000,0.00,-,-,11,-,C++,-,34,-,127,-,-,-1,3,-,-,-,-,-
JanCK,0.00,0.04,0.00,26,0,java,-,79,0,0,0,0,1,10,64,0,-,21412,0.04
king1224,0.00,-,-,3,-,C++,-,34,-,127,-,-,-1,0,-,-,-,-,-
btzy,0.00,-,-,0,-,C++,-,26,-,127,-,-,-1,0,-,-,-,-,-
EdwardSun0909,0.00,-,-,0,-,C++,-,35,-,127,-,-,-1,0,-,-,-,-,-
dshabes,0.00,0.01,0.00,1,0,C#,-,44,0,0,0,0,0,0,0,0,-,14508,0.01
CodeGreg,0.00,-,-,6,-,C++,-,45,-,127,-,-,-1,0,-,-,-,-,-
yeskas,0.00,0.05,0.00,24,0,java,-,59,0,0,0,0,1,4,64,0,-,21288,0.04
Khaelex,0.00,0.01,0.00,5,0,Python,2.7,21,0,0,0,0,0,0,0,0,-,6584,0.00
shimakaze,0.00,0.01,0.00,1,0,Python,2.7,17,0,0,0,0,0,0,8,0,-,6440,0.00
NitishC,0.00,0.07,0.00,2,0,java,-,33,0,0,0,0,0,0,64,0,-,24552,0.07
grothendiggah,0.00,-,-,8,-,C++,-,54,-,127,-,-,-1,0,-,-,-,-,-
Arup,0.01,0.07,0.00,13,0,java,-,29,0,0,0,0,0,0,64,0,-,24476,0.07
zyhzyhzyh,0.00,-,-,1,-,C++,-,60,-,127,-,-,-1,2,-,-,-,-,-
VinnyJam,0.00,0.07,0.00,4,0,java,-,36,0,0,0,0,0,0,72,0,-,29256,0.07
okaduki,0.00,-,-,11,-,C++,-,55,-,127,-,-,-1,0,-,-,-,-,-
lulalachen,0.00,0.01,0.00,5,0,Python,2.7,26,0,0,0,0,0,1,0,0,-,6448,0.00
xfause,0.00,-,-,2,-,C++,-,51,-,127,-,-,-1,2,-,-,-,-,-
reydentx,0.01,0.05,0.00,6,0,java,-,50,0,0,0,0,1,0,64,0,-,21660,0.04
Aopanis,0.00,0.01,0.00,3,0,Python,2.7,18,0,0,0,0,2,0,0,0,-,6228,0.00
Maricel,0.00,0.08,0.00,12,0,java,-,43,0,0,0,0,0,0,72,0,-,29332,0.07
hellman,0.00,0.02,0.00,10,0,Python,2.7,37,0,0,0,0,0,2,0,0,-,10468,0.01
Lonelywind,0.00,-,-,5,-,C++,-,37,-,127,-,-,-1,1,-,-,-,-,-
kormyshov,-,-,-,29,-,C++,-,150,-,127,-,-,-1,27,-,-,-,-,-
supasaya,-,-,-,5,-,C++,-,40,-,127,-,-,-1,0,-,-,-,-,-
idiotlb,0.00,-,-,5,-,C++,-,36,-,127,-,-,-1,0,-,-,-,-,-
Sempr,0.00,-,-,2,-,C,-,33,-,127,-,-,-1,0,-,-,-,-,-
Salmon,0.00,-,-,0,-,C++,-,45,-,127,-,-,-1,0,-,-,-,-,-
hansonw,0.00,0.01,0.00,1,0,Python,2.7,21,0,0,0,0,0,0,0,0,-,6372,0.00
pandamonium,0.00,-,-,0,-,C++,-,30,-,127,-,-,-1,0,-,-,-,-,-
nitish6174,0.00,-,-,5,-,C++,-,45,-,127,-,-,-1,0,-,-,-,-,-
quantstrafe,0.00,0.01,0.00,2,0,Python,2.7,13,0,0,0,0,0,0,0,0,-,6652,0.00
DAMF,0.00,-,-,2,-,Python,2.7,4,-,0,-,-,-15,17,-,-,-,-,-
valich,-,-,-,7,-,java,-,37,-,1,-,-,-1,1,-,-,-,-,-
PianoRoKR,0.00,0.02,0.00,1,0,C#,-,54,0,0,0,0,0,0,0,0,-,14728,0.01
Serkesh,0.00,0.00,0.00,5,0,Python,3.5,39,0,1,0,0,2,0,0,0,-,7200,0.00
thefourseasons,0.00,0.01,0.00,2,0,Python,2.7,26,0,0,0,0,0,0,0,0,-,6376,0.00
teacup123123,-,-,-,5,-,java,-,47,-,1,-,-,-1,0,-,-,-,-,-
maxicampo,0.00,0.01,0.00,10,0,Python,2.7,21,0,0,0,0,0,0,8,0,-,6336,0.00
KalininN,0.00,-,-,8,-,C++,-,54,-,127,-,-,-1,0,-,-,-,-,-
yerfdog,0.00,0.01,0.00,3,0,C#,-,43,0,0,0,0,0,0,8,0,-,14352,0.00
nevergum,0.00,-,-,12,-,C++,-,42,-,127,-,-,-1,0,-,-,-,-,-
Nyatl,0.00,-,-,10,-,C++,-,79,-,127,-,-,-1,0,-,-,-,-,-
Yellowstar,0.00,-,-,1,-,C++,-,45,-,127,-,-,-1,8,-,-,-,-,-
dotory1158,0.00,-,-,4,-,C++,-,65,-,127,-,-,-1,0,-,-,-,-,-
PURDUEBOILER,0.00,-,-,5,-,C++,-,41,-,127,-,-,-1,0,-,-,-,-,-
Yoshiap,0.00,-,-,5,-,C++,-,43,-,127,-,-,-1,0,-,-,-,-,-
tpeti,0.00,-,-,3,-,C++,-,37,-,127,-,-,-1,0,-,-,-,-,-
ahri,0.00,-,-,9,-,C++,-,55,-,127,-,-,-1,5,-,-,-,-,-
azukun,0.00,0.02,0.00,7,0,C#,-,97,0,0,0,0,0,7,0,0,-,17108,0.01
Erop,0.00,-,-,6,-,C++,-,58,-,127,-,-,-1,0,-,-,-,-,-
yaoch,0.05,-,-,10,-,C++,-,37,-,127,-,-,-1,4,-,-,-,-,-
Agu1729,0.00,-,-,1,-,C++,-,34,-,127,-,-,-1,0,-,-,-,-,-
ACMonster,0.00,-,-,7,-,C++,-,82,-,127,-,-,-1,1,-,-,-,-,-
younis,0.00,-,-,0,-,C++,-,32,-,127,-,-,-1,0,-,-,-,-,-
ashish1610,0.00,-,-,0,-,C++,-,47,-,127,-,-,-1,5,-,-,-,-,-
alex1770,0.00,0.00,0.00,2,0,Python,2.7,14,0,0,0,0,0,0,0,0,-,6288,0.00
polyneikez,0.00,-,-,11,-,C++,-,43,-,127,-,-,-1,0,-,-,-,-,-
Volkyoe,0.00,-,-,0,-,C++,-,33,-,127,-,-,-1,0,-,-,-,-,-
ImBarD,0.03,-,-,5,-,C++,-,70,-,127,-,-,-1,0,-,-,-,-,-
jackyliuxx,0.00,-,-,1,-,C++,-,26,-,127,-,-,-1,0,-,-,-,-,-
skdudn321,-,-,-,8,-,C,-,43,-,127,-,-,-1,0,-,-,-,-,-
Guineapig,0.00,-,-,13,-,C++,-,63,-,127,-,-,-1,0,-,-,-,-,-
CristianZ,0.01,0.04,0.01,7,0,java,-,62,0,0,0,0,1,5,64,0,-,21400,0.03
Chomtana,0.00,-,-,7,-,C++,-,41,-,127,-,-,-1,0,-,-,-,-,-
Bloodnaix,0.00,-,-,6,-,C++,-,56,-,127,-,-,-1,0,-,-,-,-,-
heaparray,0.00,0.01,0.00,15,0,Python,3.5,51,0,1,0,0,2,2,0,0,-,7288,0.00
Hezhu,0.00,-,-,1,-,C++,-,39,-,127,-,-,-1,0,-,-,-,-,-
htamas,0.00,0.00,0.00,2,0,Python,2.7,11,0,0,0,0,0,1,0,0,-,6460,0.00
dummymon,0.00,0.00,0.00,1,0,Python,2.7,33,0,0,0,0,2,0,0,0,-,6212,0.00
suiyuan2009,-,-,-,4,-,C++,-,47,-,127,-,-,-1,1,-,-,-,-,-
p5ic05i5,-,0.00,0.00,5,0,Python,2.7,13,0,0,0,0,0,0,0,0,-,6484,0.00
xulusko,0.00,0.00,0.00,2,0,Python,2.7,14,0,0,0,0,0,1,0,0,-,6408,0.00
crosu,0.00,0.09,0.00,10,0,java,-,41,0,0,0,0,0,0,72,0,-,29656,0.08
kaori,0.00,-,-,4,-,C++,-,35,-,127,-,-,-1,1,-,-,-,-,-
tobywashere,0.00,-,-,3,-,C++,-,41,-,127,-,-,-1,0,-,-,-,-,-
Wertle,0.00,0.01,0.00,12,0,Python,2.7,20,0,0,0,0,0,3,0,0,-,6436,0.00
makieu,0.00,-,-,5,-,C++,-,34,-,127,-,-,-1,0,-,-,-,-,-
iamnoobi,0.00,-,-,12,-,C++,-,77,-,127,-,-,-1,0,-,-,-,-,-
gultai4ukr,0.00,-,-,5,-,C++,-,43,-,127,-,-,-1,0,-,-,-,-,-
johannesk,0.00,0.01,0.00,1,0,Python,2.7,10,0,0,0,0,0,0,0,0,-,6488,0.00
calvinleenyc,0.00,-,-,4,-,C++,-,69,-,127,-,-,-1,2,-,-,-,-,-
kagamiz,0.00,-,-,8,-,C++,-,33,-,127,-,-,-1,0,-,-,-,-,-
